record_id,metric_name,metric_value,evidence_basis,evidence_urls,evidence_titles,calculation_rule,evidence_strength_score,verdict_confidence_score,confidence_band,audit_status
TESLA-004,credible_sources_contest_claim,No,Credible-source contestation: No. Resolution: No material contestation identified in the cited evidence. Evidence URLs: https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,Tesla Motors Begins Regular Production of 2008 Tesla Roadster; Tesla Motors Delivers World's First Premium Electric Sedan,Record material credible-source disagreement separately from verdict.,68,58,Medium-Low,Complete
TESLA-004,correction_status,No correction documented in the cited evidence reviewed for this row,Correction status is bounded to the cited record: No correction documented in the cited evidence reviewed for this row. Evidence URLs: https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,Tesla Motors Begins Regular Production of 2008 Tesla Roadster; Tesla Motors Delivers World's First Premium Electric Sedan,Bound correction finding to cited evidence.,68,58,Medium-Low,Complete
TESLA-004,repeated_after_correction,Not established from the cited evidence,Repeated after correction: Not established from the cited evidence. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,Tesla Motors Begins Regular Production of 2008 Tesla Roadster; Tesla Motors Delivers World's First Premium Electric Sedan,Bound repetition finding to cited evidence.,68,58,Medium-Low,Complete
TESLA-004,intentional_deception_established,No,"The cited evidence establishes material missing context, framing, delay, or partial delivery, but it does not directly establish Musk’s contemporaneous knowledge or purpose. Misleading outcome and intentional deception are evaluated separately.",https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,Tesla Motors Begins Regular Production of 2008 Tesla Roadster; Tesla Motors Delivers World's First Premium Electric Sedan,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",68,58,Medium-Low,Complete
TESLA-004,strict_promise_result,Fail,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Missed Deadline). Evidence finding: Customer deliveries of Model S began in June 2012, roughly two years after the promised 2010 delivery year. Evidence: Tesla Motors Begins Regular Production of 2008 Tesla Roadster; Tesla Motors Delivers World's First Premium Electric Sedan. URLs: https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan",https://ir.tesla.com/press-release/tesla-motors-begins-regular-production-2008-tesla-roadster; https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan,Tesla Motors Begins Regular Production of 2008 Tesla Roadster; Tesla Motors Delivers World's First Premium Electric Sedan,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",68,58,Medium-Low,Complete
TESLA-005,deadline_result,Missed,Compared the original target/timeframe (“Late 2014”) with the documented outcome. Result: Missed. Evidence: Tesla 2012 Form 10-K; Tesla 2018 Form 10-K. URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Compare original target with documented timing.,68,58,Medium-Low,Complete
TESLA-005,eventual_outcome,Partially fulfilled or materially late,Classified the later real-world result independently from the headline verdict. Result: Partially fulfilled or materially late. Documented outcome: Model X deliveries began in September 2015. Evidence: Tesla 2012 Form 10-K; Tesla 2018 Form 10-K. URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Classify the later real-world outcome separately from the headline verdict.,68,58,Medium-Low,Complete
TESLA-005,factual_accuracy,Not applicable,Compared the normalized proposition with the cited records. Result: Not applicable. Documented outcome: Model X deliveries began in September 2015. Evidence: Tesla 2012 Form 10-K; Tesla 2018 Form 10-K. URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Compare the normalized factual proposition with cited evidence.,68,58,Medium-Low,Complete
TESLA-005,verdict_category,False,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Missed Deadline). Evidence finding: Model X deliveries began in September 2015. Evidence: Tesla 2012 Form 10-K; Tesla 2018 Form 10-K. URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf",https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Apply strict promise rule or published factual-claim classification.,68,58,Medium-Low,Complete
TESLA-005,score_points,0,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: False = 0 points.,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Map verdict mechanically to points under the applicable rule.,68,58,Medium-Low,Complete
TESLA-005,include_in_trust_score,Yes,Included because the claim has a resolved evidence-based verdict.,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Include only resolved evidence-based verdicts.,68,58,Medium-Low,Complete
TESLA-005,confidence,Medium-Low,Evidence strength 68/100 = statement 30/30 + outcome 26/40 + corroboration 0/15 + directness 12/15. Published deductions yield verdict confidence 58/100 (Medium-Low).,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Calculate from evidence components and published deductions.,68,58,Medium-Low,Complete
TESLA-005,credible_sources_contest_claim,No,Credible-source contestation: No. Resolution: No material contestation identified in the cited evidence. Evidence URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Record material credible-source disagreement separately from verdict.,68,58,Medium-Low,Complete
TESLA-005,correction_status,No correction documented in the cited evidence reviewed for this row,Correction status is bounded to the cited record: No correction documented in the cited evidence reviewed for this row. Evidence URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Bound correction finding to cited evidence.,68,58,Medium-Low,Complete
TESLA-005,repeated_after_correction,Not established from the cited evidence,Repeated after correction: Not established from the cited evidence. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,Bound repetition finding to cited evidence.,68,58,Medium-Low,Complete
TESLA-005,intentional_deception_established,No,"The cited evidence establishes material missing context, framing, delay, or partial delivery, but it does not directly establish Musk’s contemporaneous knowledge or purpose. Misleading outcome and intentional deception are evaluated separately.",https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",68,58,Medium-Low,Complete
TESLA-005,strict_promise_result,Fail,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Missed Deadline). Evidence finding: Model X deliveries began in September 2015. Evidence: Tesla 2012 Form 10-K; Tesla 2018 Form 10-K. URLs: https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf",https://ir.tesla.com/_flysystem/s3/sec/000119312513096241/d452995d10k.html; https://ir.tesla.com/_flysystem/s3/sec/000156459019003165/tsla-10k_20181231-gen_0.pdf,Tesla 2012 Form 10-K; Tesla 2018 Form 10-K,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",68,58,Medium-Low,Complete
TESLA-006,deadline_result,Met,Compared the original target/timeframe (“2017-07-28”) with the documented outcome. Result: Met. Evidence: Factbox: Tesla CEO Elon Musk's promises to investors. URLs: https://www.reuters.com/article/world/uk/factbox-tesla-ceo-elon-musks-promises-to-investors-idUSKBN1I500J/,https://www.reuters.com/article/world/uk/factbox-tesla-ceo-elon-musks-promises-to-investors-idUSKBN1I500J/,Factbox: Tesla CEO Elon Musk's promises to investors,Compare original target with documented timing.,75,72,Medium,Complete
